trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t310.9411 lA True rA True pd1 3.016861 pd2 3.618835 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -29.3) go2 (-28.8, 3.7, -27.6)
trial 33 t310.9636 lA True rA True pd1 3.165237 pd2 3.641632 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -29.2) go2 (-28.8, 3.7, -27.6)
trial 33 t310.986 lA True rA True pd1 3.184814 pd2 3.692673 eo1 0.9922543 eo2 0.9902992 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.4, -29.0) go2 (-28.8, 3.4, -27.0)
trial 33 t311.0081 lA True rA True pd1 3.133194 pd2 3.5466 eo1 1 eo2 0.9960247 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.0) go2 (-28.4, 3.7, -27.1)
trial 33 t311.0305 lA True rA True pd1 3.32283 pd2 3.749039 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.0) go2 (-28.4, 3.7, -27.1)
trial 33 t311.0528 lA True rA True pd1 3.209213 pd2 3.709412 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -28.9) go2 (-28.4, 3.7, -27.1)
trial 33 t311.0748 lA True rA True pd1 3.208893 pd2 3.734024 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.0) go2 (-28.5, 3.7, -27.1)
trial 33 t311.0971 lA True rA True pd1 3.243866 pd2 3.791183 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -28.9) go2 (-28.5, 3.6, -27.0)
trial 33 t311.1191 lA True rA True pd1 3.243713 pd2 3.804962 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -28.9) go2 (-28.5, 3.5, -26.8)
trial 33 t311.1411 lA True rA True pd1 3.266022 pd2 3.80777 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.0) go2 (-28.5, 3.5, -26.8)
trial 33 t311.1635 lA True rA True pd1 3.265015 pd2 3.81456 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.0) go2 (-28.5, 3.5, -26.8)
trial 33 t311.1866 lA True rA True pd1 3.23053 pd2 3.815918 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.1) go2 (-28.5, 3.5, -26.7)
trial 33 t311.2078 lA True rA True pd1 3.228317 pd2 3.816101 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.2) go2 (-28.5, 3.4, -26.7)
trial 33 t311.2302 lA True rA True pd1 3.204224 pd2 3.78801 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.2) go2 (-28.5, 3.4, -26.7)
trial 33 t311.2522 lA True rA True pd1 3.162674 pd2 3.691864 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.2) go2 (-28.5, 3.4, -26.7)
trial 33 t311.2859 lA True rA True pd1 3.101288 pd2 3.674164 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.2) go2 (-28.5, 3.4, -26.6)
trial 33 t311.3083 lA True rA True pd1 3.094574 pd2 3.563309 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.2) go2 (-28.6, 3.3, -26.6)
trial 33 t311.3305 lA True rA True pd1 3.089325 pd2 3.635132 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.7, -29.2) go2 (-28.6, 3.3, -26.7)
trial 33 t311.3526 lA True rA True pd1 3.080444 pd2 3.602539 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.7, -29.2) go2 (-28.6, 3.3, -26.8)
trial 33 t311.3747 lA True rA True pd1 3.113281 pd2 3.602814 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.6, -29.2) go2 (-28.6, 3.3, -26.8)
trial 33 t311.3969 lA True rA True pd1 3.123199 pd2 3.629089 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.6, -29.2) go2 (-28.7, 3.3, -26.8)
trial 33 t311.4189 lA True rA True pd1 3.14534 pd2 3.634827 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.6, -29.2) go2 (-28.7, 3.3, -26.8)
trial 33 t311.441 lA True rA True pd1 3.153488 pd2 3.625763 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.5, -29.2) go2 (-28.7, 3.3, -26.8)
trial 33 t311.4632 lA True rA True pd1 3.181885 pd2 3.638596 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.5, -29.2) go2 (-28.7, 3.2, -26.7)
trial 33 t311.4853 lA True rA True pd1 3.181335 pd2 3.640533 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.5, -29.1) go2 (-28.7, 3.2, -26.7)
trial 33 t311.5076 lA True rA True pd1 3.184921 pd2 3.639984 eo1 1 eo2 0.9771907 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (0.0, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.4, -29.1) go2 (-28.7, 3.2, -26.7)
trial 33 t311.5312 lA True rA True pd1 3.086945 pd2 3.662033 eo1 1 eo2 0.9876137 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.1, 2.8, -29.4) go2 (-29.0, 3.7, -27.2)
trial 33 t311.552 lA True rA True pd1 3.053894 pd2 3.649246 eo1 1 eo2 0.9856738 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.8, -29.4) go2 (-29.0, 3.6, -27.1)
trial 33 t311.5741 lA True rA True pd1 3.012375 pd2 3.651474 eo1 1 eo2 0.9861349 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.8, -29.4) go2 (-29.0, 3.6, -27.1)
trial 33 t311.6075 lA True rA True pd1 3.050232 pd2 3.634689 eo1 1 eo2 0.9780439 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.8, -29.4) go2 (-29.0, 3.6, -27.0)
trial 33 t311.6297 lA True rA True pd1 3.043152 pd2 3.638962 eo1 1 eo2 0.9802367 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.3) go2 (-29.0, 3.6, -27.0)
trial 33 t311.6517 lA True rA True pd1 3.050476 pd2 3.644257 eo1 1 eo2 0.9723906 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.3) go2 (-29.0, 3.6, -26.9)
trial 33 t311.674 lA True rA True pd1 3.045792 pd2 3.666031 eo1 1 eo2 0.9828594 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.2) go2 (-29.0, 3.6, -26.9)
trial 33 t311.6966 lA True rA True pd1 3.059204 pd2 3.643387 eo1 1 eo2 0.9804859 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.2) go2 (-29.0, 3.6, -26.9)
trial 33 t311.7189 lA True rA True pd1 3.062317 pd2 3.640762 eo1 1 eo2 0.9725506 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.2) go2 (-29.1, 3.6, -26.9)
trial 33 t311.7409 lA True rA True pd1 3.114105 pd2 3.613556 eo1 1 eo2 0.9619782 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.2) go2 (-29.1, 3.6, -26.9)
trial 33 t311.763 lA True rA True pd1 3.113815 pd2 3.563522 eo1 1 eo2 0.9441701 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 2.7, -29.2) go2 (-29.1, 3.6, -26.9)
trial 33 t311.7851 lA True rA True pd1 3.052521 pd2 3.29335 eo1 0.7399983 eo2 0.7057477 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 3.0, -29.9) go2 (-29.2, 3.8, -27.2)
trial 33 t311.8073 lA True rA True pd1 2.548813 pd2 3.329865 eo1 0.1557895 eo2 0.3555022 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 3.0, -29.9) go2 (-29.2, 4.2, -28.5)
trial 33 t311.83 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.6) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t311.8521 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t311.8741 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t311.897 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t311.9189 lA False rA False pd1 -1 pd2 -1 eo1 0.3024797 eo2 0.4307882 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t311.941 lA False rA False pd1 -1 pd2 -1 eo1 0.5413176 eo2 0.6020856 pp1 (0.5, 0.6) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t311.9742 lA True rA True pd1 1.494537 pd2 2.768646 eo1 0.7224399 eo2 0.7029591 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (33.0, 2.8, -29.6) go2 (-29.1, 3.5, -26.8)
trial 33 t311.9965 lA True rA True pd1 1.752228 pd2 3.802933 eo1 0.9226394 eo2 0.9043472 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.8, -29.9) go2 (-29.1, 3.7, -27.7)
trial 33 t312.0185 lA True rA True pd1 2.629501 pd2 3.611374 eo1 0.9794152 eo2 0.9230605 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.6, -29.5) go2 (-29.1, 3.6, -27.6)
trial 33 t312.0406 lA True rA True pd1 2.959839 pd2 3.710464 eo1 1 eo2 0.9371731 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.7, -29.5) go2 (-29.1, 3.6, -27.4)
trial 33 t312.0632 lA True rA True pd1 2.991211 pd2 3.600922 eo1 1 eo2 0.9451615 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.6, -29.1) go2 (-29.1, 3.4, -26.8)
trial 33 t312.0854 lA True rA True pd1 2.789398 pd2 3.662994 eo1 1 eo2 0.9581216 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.6, -29.1) go2 (-29.1, 3.4, -26.8)
trial 33 t312.1076 lA True rA True pd1 2.979614 pd2 3.59375 eo1 1 eo2 0.9637734 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.7, -29.2) go2 (-29.0, 3.5, -26.7)
trial 33 t312.1297 lA True rA True pd1 2.990097 pd2 3.596619 eo1 1 eo2 0.9711766 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.7, -29.2) go2 (-29.0, 3.5, -26.6)
trial 33 t312.152 lA True rA True pd1 2.966141 pd2 3.585754 eo1 1 eo2 0.9764149 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.6, -29.2) go2 (-29.0, 3.4, -26.6)
trial 33 t312.1741 lA True rA True pd1 2.960175 pd2 3.593384 eo1 1 eo2 0.9655971 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.5, -29.2) go2 (-29.0, 3.4, -26.5)
trial 33 t312.1962 lA True rA True pd1 2.983612 pd2 3.580521 eo1 1 eo2 0.978089 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.1, 2.5, -29.1) go2 (-29.0, 3.4, -26.6)
trial 33 t312.2182 lA True rA True pd1 2.951797 pd2 3.577225 eo1 1 eo2 0.9738417 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.4, -28.9) go2 (-29.0, 3.5, -26.7)
trial 33 t312.2403 lA True rA True pd1 2.957123 pd2 3.57959 eo1 1 eo2 0.9800099 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.3, -28.8) go2 (-29.0, 3.5, -26.8)
trial 33 t312.2626 lA True rA True pd1 2.957031 pd2 3.632721 eo1 1 eo2 0.9723845 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.3, -28.8) go2 (-29.0, 3.5, -27.3)
trial 33 t312.2849 lA True rA True pd1 2.974152 pd2 3.663956 eo1 1 eo2 0.985011 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.3, -28.7) go2 (-29.0, 3.5, -27.3)
trial 33 t312.3081 lA True rA True pd1 2.975052 pd2 3.687363 eo1 1 eo2 0.9971734 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.3, -28.7) go2 (-29.0, 3.5, -27.3)
trial 33 t312.3295 lA True rA True pd1 3.022812 pd2 3.719864 eo1 1 eo2 0.9883889 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.3, -28.7) go2 (-28.9, 3.5, -27.3)
trial 33 t312.363 lA True rA True pd1 3.030655 pd2 3.795425 eo1 1 eo2 0.9874036 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.3, -28.7) go2 (-28.9, 3.5, -27.3)
trial 33 t312.3854 lA True rA True pd1 3.031296 pd2 3.826019 eo1 1 eo2 0.9927212 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.4, -28.7) go2 (-28.8, 3.5, -27.2)
trial 33 t312.4077 lA True rA True pd1 3.221359 pd2 3.927338 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.4, -28.7) go2 (-28.8, 3.5, -27.2)
trial 33 t312.43 lA True rA True pd1 3.226852 pd2 3.959488 eo1 1 eo2 0.9921327 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.4, -28.7) go2 (-28.8, 3.4, -27.0)
trial 33 t312.4518 lA True rA True pd1 3.254395 pd2 3.974976 eo1 1 eo2 0.9875673 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.4, -28.8) go2 (-28.8, 3.4, -26.9)
trial 33 t312.4741 lA True rA True pd1 3.247162 pd2 4.008911 eo1 1 eo2 0.994924 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.4, -28.8) go2 (-28.8, 3.4, -26.9)
trial 33 t312.4962 lA True rA True pd1 3.238831 pd2 4.011566 eo1 1 eo2 0.9840477 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.4, -28.7) go2 (-28.8, 3.5, -26.9)
trial 33 t312.5182 lA True rA True pd1 3.122375 pd2 4.017578 eo1 1 eo2 0.9869727 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -28.7) go2 (-28.8, 3.5, -26.9)
trial 33 t312.5405 lA True rA True pd1 3.111969 pd2 4.014236 eo1 1 eo2 0.9867345 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -28.5) go2 (-28.8, 3.5, -26.9)
trial 33 t312.5626 lA True rA True pd1 3.123993 pd2 4.011307 eo1 1 eo2 0.9943937 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -28.5) go2 (-28.8, 3.6, -27.0)
trial 33 t312.5849 lA True rA True pd1 3.126602 pd2 4.010788 eo1 1 eo2 0.9853224 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -28.5) go2 (-28.8, 3.6, -27.0)
trial 33 t312.6074 lA True rA True pd1 3.019852 pd2 3.97226 eo1 1 eo2 0.9787236 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.6, -28.6) go2 (-28.9, 3.7, -26.9)
trial 33 t312.6298 lA True rA True pd1 3.086334 pd2 3.950485 eo1 1 eo2 0.9888459 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.1) go2 (-28.9, 3.6, -26.9)
trial 33 t312.6518 lA True rA True pd1 3.130981 pd2 3.915146 eo1 1 eo2 0.9771481 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.4, -29.1) go2 (-28.9, 3.4, -27.0)
trial 33 t312.6741 lA True rA True pd1 3.301224 pd2 3.940369 eo1 1 eo2 0.973257 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.5, -29.1) go2 (-28.9, 3.3, -27.0)
trial 33 t312.7065 lA True rA True pd1 3.104706 pd2 3.931015 eo1 1 eo2 0.9812335 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.3) go2 (-28.9, 3.4, -27.0)
trial 33 t312.7182 lA True rA True pd1 3.116776 pd2 3.942581 eo1 1 eo2 0.9887648 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.2) go2 (-28.9, 3.4, -26.9)
trial 33 t312.7182 lA True rA True pd1 3.116776 pd2 3.942581 eo1 1 eo2 0.9887648 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.2) go2 (-28.9, 3.4, -26.9)
trial 33 t312.7182 lA True rA True pd1 3.116776 pd2 3.942581 eo1 1 eo2 0.9887648 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.2) go2 (-28.9, 3.4, -26.9)
trial 33 t312.742 lA True rA True pd1 3.116776 pd2 3.942581 eo1 1 eo2 0.9887648 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.2) go2 (-28.9, 3.4, -26.9)
trial 33 t312.742 lA True rA True pd1 3.133377 pd2 3.949707 eo1 1 eo2 0.9792124 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.7, -29.2) go2 (-28.9, 3.4, -27.0)
trial 33 t312.7712 lA True rA True pd1 3.173737 pd2 4.025604 eo1 1 eo2 0.9963816 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.4, -28.5) go2 (-28.9, 3.5, -27.1)
trial 33 t312.785 lA True rA True pd1 3.189529 pd2 4.038757 eo1 1 eo2 0.980414 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.5, -28.5) go2 (-28.9, 3.5, -27.1)
trial 33 t312.8074 lA True rA True pd1 2.995758 pd2 4.040314 eo1 1 eo2 0.981139 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.6, -28.5) go2 (-28.9, 3.5, -27.1)
trial 33 t312.8297 lA True rA True pd1 3.142822 pd2 4.063034 eo1 1 eo2 0.975837 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.6, -28.6) go2 (-28.8, 3.5, -27.1)
trial 33 t312.863 lA True rA True pd1 3.112183 pd2 4.063721 eo1 1 eo2 0.9851807 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.6, -28.5) go2 (-28.8, 3.6, -27.1)
trial 33 t312.8852 lA True rA True pd1 3.097809 pd2 4.054077 eo1 1 eo2 0.9764593 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.6, -28.5) go2 (-28.8, 3.6, -27.0)
